"id","company","type_name","inches","screen_resolution","cpu","ram_gb","total_memory","gpu","operating_system","weight_kg","price","cpu_speed_GHz","ssd_memory","hdd_memory","flash_memory"
1114,"HP","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"512GB SSD","Intel HD Graphics 520","Windows 10",1.16,104908.32,2.5,"512GB SSD","",""
1115,"Lenovo","2 in 1 Convertible",10.1,"IPS Panel Touchscreen 1920x1200","Intel Atom x5-Z8550 1.44GHz",4,"64GB Flash Storage","Intel HD Graphics 400","Android",0.69,29250.72,1.44,"","","64GB Flash Storage"
1116,"Dell","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i7 7560U 2.4GHz",8,"256GB SSD","Intel Iris Plus Graphics 640","Windows 10",1.23,73473.12,2.4,"256GB SSD","",""
1117,"Lenovo","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6820HK 2.7GHz",16,"256GB SSD +  1.0TB Hybrid","Nvidia GeForce GTX 980M","Windows 10",4.6,146519.4672,2.7,"256GB SSD +  1.0TB Hybrid","",""
1118,"Razer","Ultrabook",12.5,"Touchscreen / 4K Ultra HD 3840x2160","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.25,54825.12,2.5,"256GB SSD","",""
1119,"Toshiba","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.05,118601.28,2.7,"512GB SSD","",""
1120,"Asus","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 960M","Windows 10",3.52,69929.4672,2.6,"128GB SSD","1TB HDD",""
1121,"Vero","Notebook",13.3,"Full HD 1920x1080","Intel Atom X5-Z8350 1.44GHz",4,"32GB Flash Storage","Intel HD Graphics 400","Windows 10",1.35,10442.88,1.44,"","","32GB Flash Storage"
1122,"HP","Notebook",13.3,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.16,90043.2,2.3,"256GB SSD","",""
1123,"HP","Notebook",14.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.43,80612.64,2.3,"256GB SSD","",""
1124,"Dell","Notebook",15.6,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Linux",2.09,27899.0064,2.3,"","500GB HDD",""
1125,"Asus","Notebook",15.6,"1366x768","Intel Core i3 7100U 2.4GHz",4,"1TB HDD","Intel HD Graphics 620","Windows 10",2.0,23176.8,2.4,"","1TB HDD",""
1126,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.8,88924.32,2.5,"256GB SSD","",""
1127,"Lenovo","2 in 1 Convertible",10.1,"IPS Panel Touchscreen 1920x1200","Intel Atom x5-Z8550 1.44GHz",4,"64GB Flash Storage","Intel HD Graphics 400","Windows 10",0.69,25521.12,1.44,"","","64GB Flash Storage"
1128,"HP","Ultrabook",12.5,"1366x768","Intel Core i5 6300U 2.4GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.26,100965.6,2.4,"256GB SSD","",""
1129,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","",2.4,52693.92,2.5,"128GB SSD","1TB HDD",""
1130,"HP","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i5 6300HQ 2.3GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.35,60153.12,2.3,"128GB SSD","1TB HDD",""
1131,"HP","Notebook",15.6,"1366x768","Intel Core i7 7500U 2.7GHz",8,"2TB HDD","Intel HD Graphics 620","Windows 10",2.04,33513.12,2.7,"","2TB HDD",""
1132,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6600U 2.6GHz",8,"512GB SSD","Nvidia Quadro M500M","Windows 7",1.8,109244.2464,2.6,"512GB SSD","",""
1133,"Asus","Notebook",14.0,"1366x768","Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage","Intel HD Graphics 500","Windows 10",1.5,14811.84,1.1,"","","32GB Flash Storage"
1134,"HP","Ultrabook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.84,40066.56,2.7,"256GB SSD","",""
1135,"Acer","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"1TB HDD","Nvidia GeForce 940MX","Windows 10",2.23,32820.48,2.5,"","1TB HDD",""
1136,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",16,"1.0TB Hybrid","AMD Radeon R7 M360","Windows 10",2.5,58554.72,2.5,"","",""
1137,"HP","Workstation",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD","Nvidia Quadro M3000M","Windows 7",3.0,210424.032,2.6,"256GB SSD","",""
1138,"Dell","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",8,"1TB HDD","AMD Radeon R7 M445","Windows 10",2.5,41771.52,2.5,"","1TB HDD",""
1139,"MSI","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 6820HQ 2.7GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",3.78,127818.72,2.7,"256GB SSD","1TB HDD",""
1140,"HP","Ultrabook",15.6,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.88,115709.2416,2.5,"256GB SSD","",""
1141,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",16,"512GB SSD","Intel HD Graphics 520","Windows 10",2.8,130003.2,2.6,"512GB SSD","",""
1142,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.4,60888.384,2.8,"128GB SSD","1TB HDD",""
1143,"HP","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i5 6300U 2.4GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.48,86793.12,2.4,"256GB SSD","",""
1144,"HP","Workstation",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD","Nvidia Quadro M1000M","Windows 7",2.59,118761.12,2.6,"256GB SSD","",""
1145,"HP","2 in 1 Convertible",13.3,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.48,95850.72,2.6,"256GB SSD","",""
1146,"HP","Workstation",15.6,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD","Nvidia Quadro M1000M","Windows 7",2.0,101178.72,2.6,"256GB SSD","",""
1147,"HP","Ultrabook",12.5,"Full HD 1920x1080","Intel Core i7 6500U 2.50GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.26,122381.496,2.5,"256GB SSD","",""
1148,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Nvidia GeForce 940MX","Windows 10",2.18,53807.472,2.7,"256GB SSD","",""
1149,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.88,84129.12,2.3,"256GB SSD","",""
1150,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.27,124621.92,2.5,"256GB SSD","",""
1151,"Lenovo","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",4,"1TB HDD","Intel HD Graphics 520","",1.9,18061.92,2.0,"","1TB HDD",""
1152,"HP","Notebook",15.6,"1366x768","AMD E-Series 7110 1.8GHz",4,"500GB HDD","AMD Radeon R2 Graphics","Windows 10",1.86,15824.16,1.8,"","500GB HDD",""
1153,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"1TB HDD","AMD Radeon R5 M330","",2.32,31914.72,2.3,"","1TB HDD",""
1154,"Dell","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD","Nvidia GeForce GTX 1050Ti","Windows 10",2.62,63882.72,2.8,"","1TB HDD",""
1155,"Dell","Notebook",15.6,"IPS Panel Touchscreen / 4K Ultra HD 3840x2160","Intel Core i5 6300HQ 2.3GHz",8,"256GB SSD","Nvidia GeForce 960M","Windows 10",2.04,119916.2304,2.3,"256GB SSD","",""
1156,"HP","Notebook",15.6,"Full HD 1920x1080","AMD A6-Series A6-9220 2.5GHz",4,"256GB SSD","AMD Radeon 520","Windows 10",1.91,25515.2592,2.5,"256GB SSD","",""
1157,"MSI","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.7,79536.384,2.8,"256GB SSD","1TB HDD",""
1158,"Lenovo","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",12,"512GB SSD","Intel HD Graphics 520","Windows 7",1.4,122490.72,2.6,"512GB SSD","",""
1159,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"1.0TB Hybrid","AMD Radeon R5 M330","Windows 10",2.5,42010.7472,2.3,"","",""
1160,"HP","2 in 1 Convertible",13.3,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",8,"512GB SSD","Intel HD Graphics 520","Windows 10",1.48,108744.48,2.6,"512GB SSD","",""
1161,"Lenovo","Ultrabook",14.0,"Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.7,79866.72,2.6,"256GB SSD","",""
1162,"MSI","Gaming",14.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 970M","Windows 10",1.7,94252.32,2.6,"256GB SSD","1TB HDD",""
1163,"HP","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.62,47898.72,2.8,"","1TB HDD",""
1164,"Lenovo","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",8,"1TB HDD","Intel HD Graphics 520","Windows 10",2.2,24455.52,2.0,"","1TB HDD",""
1165,"HP","Notebook",15.6,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","",2.1,25414.0272,2.3,"","500GB HDD",""
1166,"Dell","Gaming",15.6,"4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.62,79813.44,2.8,"128GB SSD","1TB HDD",""
1167,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.95,74059.2,2.5,"256GB SSD","",""
1168,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",4,"1TB HDD","Nvidia GeForce 920MX ","Windows 10",2.2,24935.04,2.0,"","1TB HDD",""
1169,"HP","Notebook",14.0,"1366x768","Intel Celeron Dual Core N3060 1.6GHz",2,"32GB Flash Storage","Intel HD Graphics 400","Windows 10",1.44,13266.72,1.6,"","","32GB Flash Storage"
1170,"MSI","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.2,44701.92,2.7,"","1TB HDD",""
1171,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.96,36177.12,2.5,"256GB SSD","",""
1172,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16,"512GB SSD","Intel UHD Graphics 620","Windows 10",2.1,61751.52,1.8,"512GB SSD","",""
1173,"Asus","Notebook",15.6,"1366x768","Intel Celeron Dual Core N3050 1.6GHz",4,"500GB HDD","Intel HD Graphics","Windows 10",2.2,19660.32,1.6,"","500GB HDD",""
1174,"Lenovo","Notebook",15.6,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","",2.1,21205.44,2.3,"","500GB HDD",""
1175,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD","Nvidia GeForce 940MX","",2.2,37775.52,2.7,"","1TB HDD",""
1176,"Asus","Notebook",14.0,"Full HD 1920x1080","Intel Core i3 7100U 2.4GHz",4,"256GB SSD","Intel HD Graphics 620","Windows 10",2.0,40972.32,2.4,"256GB SSD","",""
1177,"Lenovo","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",4,"1.0TB Hybrid","Intel HD Graphics 520","Windows 7",2.32,43956.0,2.5,"","",""
1178,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD","Nvidia GeForce GTX 960","Windows 10",3.31,69530.4,2.6,"512GB SSD","",""
1179,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 970M","Windows 10",1.91,114731.5536,2.6,"128GB SSD","1TB HDD",""
1180,"HP","Notebook",15.6,"1366x768","Intel Core i3 6100U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 10",2.07,34632.0,2.3,"","500GB HDD",""
1181,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i5 6200U 2.3GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.36,87219.36,2.3,"256GB SSD","",""
1182,"Lenovo","Ultrabook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",6,"256GB SSD","Nvidia GeForce 920M","Windows 10",1.54,44275.68,2.7,"256GB SSD","",""
1183,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Nvidia GeForce GT 940MX","Linux",1.98,47686.1328,2.7,"256GB SSD","",""
1184,"Acer","Notebook",15.6,"1366x768","Intel Celeron Dual Core N3350 2GHz",4,"500GB HDD","Intel HD Graphics 500","Windows 10",2.1,17742.24,2.0,"","500GB HDD",""
1185,"HP","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",6,"1TB HDD","Nvidia GeForce GTX 960M","Windows 10",2.18,42570.72,2.6,"","1TB HDD",""
1186,"Asus","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 960M","Windows 10",2.591,48431.52,2.6,"256GB SSD","1TB HDD",""
1187,"Dell","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",2.09,62817.12,2.7,"512GB SSD","",""
1188,"Acer","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"256GB SSD","Nvidia GeForce 940MX","Windows 10",2.23,36816.48,2.5,"256GB SSD","",""
1189,"Dell","Ultrabook",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i5 6300U 2.4GHz",8,"256GB SSD","Intel HD Graphics 520","Linux",1.23,58554.72,2.4,"256GB SSD","",""
1190,"Acer","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.2,138474.72,2.8,"256GB SSD","1TB HDD",""
1191,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.4,43636.32,2.5,"","1TB HDD",""
1192,"Samsung","2 in 1 Convertible",12.3,"IPS Panel Touchscreen 2400x1600","Samsung Cortex A72&A53 2.0GHz",4,"32GB Flash Storage","ARM Mali T860 MP4","Chrome OS",1.15,35111.52,2.0,"","","32GB Flash Storage"
1193,"HP","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",4,"500GB HDD","Intel HD Graphics 620","Windows 10",1.86,25840.8,2.5,"","500GB HDD",""
1194,"Apple","Ultrabook",12.0,"IPS Panel Retina Display 2304x1440","Intel Core M 1.1GHz",8,"256GB Flash Storage","Intel HD Graphics 5300","Mac OS X",0.92,61964.64,1.1,"","","256GB Flash Storage"
1195,"Dell","2 in 1 Convertible",13.3,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.6,63882.72,2.5,"256GB SSD","",""
1196,"HP","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.21,70702.56,2.8,"128GB SSD","1TB HDD",""
1197,"Lenovo","Notebook",15.6,"1366x768","Intel Core i3 6006U 2GHz",4,"1TB HDD","AMD Radeon R5 M430","",1.9,19607.04,2.0,"","1TB HDD",""
1198,"Asus","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",4.3,114552.0,2.6,"512GB SSD","1TB HDD",""
1199,"Acer","Notebook",15.6,"1366x768","Intel Celeron Dual Core N3350 2GHz",4,"1TB HDD","Intel HD Graphics 500","Linux",2.1,14492.16,2.0,"","1TB HDD",""
1200,"MSI","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.43,109165.392,2.8,"256GB SSD","1TB HDD",""
1201,"Dell","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",4,"128GB SSD","AMD Radeon R7 M440","Windows 10",2.3,26586.72,2.0,"128GB SSD","",""
1202,"Lenovo","Notebook",15.6,"1366x768","Intel Core i7 6500U 2.5GHz",8,"500GB HDD","Nvidia GeForce 920MX","",2.2,33513.12,2.5,"","500GB HDD",""
1204,"Dell","Ultrabook",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.2,142790.4,2.7,"512GB SSD","",""
1205,"Asus","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2,62284.32,2.6,"","1TB HDD",""
1206,"Dell","Notebook",15.6,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","AMD Radeon R7 M445","Windows 10",2.36,47365.92,2.5,"256GB SSD","",""
1207,"HP","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.91,30849.12,2.5,"256GB SSD","",""
1208,"Lenovo","Notebook",15.6,"1366x768","AMD E-Series 9000 2.2GHz",4,"500GB HDD","AMD Radeon R2 Graphics","Windows 10",2.2,15930.72,2.2,"","500GB HDD",""
1209,"Acer","Notebook",17.3,"1600x900","Intel Core i3 6006U 2.0GHz",8,"1TB HDD","Nvidia GeForce 940MX","Windows 10",3.3,33513.12,2.0,"","1TB HDD",""
1210,"Asus","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.2,130482.72,2.8,"256GB SSD","1TB HDD",""
1211,"Apple","Ultrabook",12.0,"IPS Panel Retina Display 2304x1440","Intel Core M 1.2GHz",8,"512GB Flash Storage","Intel HD Graphics 515","Mac OS X",0.92,68145.12,1.2,"","","512GB Flash Storage"
1212,"Asus","Notebook",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2,93186.72,2.8,"128GB SSD","1TB HDD",""
1213,"MSI","Gaming",17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.43,103842.1872,2.6,"256GB SSD","1TB HDD",""
1214,"Dell","2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",2.191,53226.72,2.5,"256GB SSD","",""
1215,"Asus","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.9,103842.72,2.8,"256GB SSD","1TB HDD",""
1216,"Acer","Netbook",11.6,"1366x768","Intel Celeron Dual Core 3205U 1.5GHz",2,"32GB SSD","Intel HD Graphics","Chrome OS",1.3,9270.72,1.5,"32GB SSD","",""
1217,"Acer","Notebook",17.3,"1600x900","Intel Core i3 6006U 2GHz",4,"1TB HDD","Nvidia GeForce 940MX","Windows 10",3.3,31861.44,2.0,"","1TB HDD",""
1218,"Lenovo","Notebook",17.3,"1600x900","Intel Core i5 7200U 2.5GHz",8,"1TB HDD","Intel HD Graphics 620","",2.8,28717.92,2.5,"","1TB HDD",""
1219,"Lenovo","Gaming",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 960<U+039C>","Windows 10",2.6,67772.16,2.6,"128GB SSD","1TB HDD",""
1220,"Acer","2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7Y75 1.3GHz",8,"256GB SSD","Intel HD Graphics 615","Windows 10",1.2,61218.72,1.3,"256GB SSD","",""
1221,"Lenovo","Notebook",15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",2.3,81465.12,2.6,"256GB SSD","",""
1222,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2,78647.1408,2.6,"128GB SSD","1TB HDD",""
1223,"HP","Notebook",15.6,"Full HD 1920x1080","AMD A12-Series 9720P 2.7GHz",6,"1TB HDD","AMD Radeon 530","Windows 10",2.1,28185.12,2.7,"","1TB HDD",""
1224,"Dell","Ultrabook",12.5,"Full HD / Touchscreen 1920x1080","Intel Core i5 6300U 2.4GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.26,91288.3536,2.4,"256GB SSD","",""
1225,"Dell","2 in 1 Convertible",15.0,"Full HD / Touchscreen 1920x1080","Intel Core i3 7100U 2.4GHz",4,"500GB HDD","Intel HD Graphics 620","Windows 10",2.08,27119.52,2.4,"","500GB HDD",""
1226,"Asus","Notebook",15.6,"1366x768","Intel Pentium Quad Core N3710 1.6GHz",4,"1TB HDD","Intel HD Graphics 405","Windows 10",2.65,16463.52,1.6,"","1TB HDD",""
1227,"Dell","Ultrabook",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",8,"256GB SSD","Intel HD Graphics 620","Windows 10",1.29,78694.56,2.7,"256GB SSD","",""
1228,"Dell","Notebook",15.6,"1366x768","Intel Core i5 7200U 2.5GHz",4,"1TB HDD","Intel HD Graphics 520","Linux",2.18,27804.7008,2.5,"","1TB HDD",""
1229,"Lenovo","Gaming",15.6,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 960M","Windows 10",2.6,54825.12,2.6,"128GB SSD","1TB HDD",""
1230,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.2,61218.72,2.8,"128GB SSD","1TB HDD",""
1231,"Lenovo","Netbook",12.5,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6500U 2.50GHz",16,"512GB SSD","Intel HD Graphics 520","Windows 10",1.3,87912.0,2.5,"512GB SSD","",""
1232,"Razer","Gaming",14.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"1TB SSD","Nvidia GeForce GTX 1060","Windows 10",1.95,186426.72,2.8,"1TB SSD","",""
1233,"Dell","Notebook",15.6,"Touchscreen 1366x768","Intel Core i3 7100U 2.4GHz",8,"1TB HDD","Intel HD Graphics 620","Windows 10",2.3,24988.8528,2.4,"","1TB HDD",""
1234,"MSI","Gaming",17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.7,85141.44,2.8,"256GB SSD","1TB HDD",""
1235,"Apple","Ultrabook",11.6,"1366x768","Intel Core i5 1.6GHz",4,"256GB Flash Storage","Intel HD Graphics 6000","Mac OS X",1.08,51095.52,1.6,"","","256GB Flash Storage"
1236,"HP","Notebook",15.6,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",4,"1TB HDD","Intel HD Graphics 520","Windows 10",2.1,25467.84,2.0,"","1TB HDD",""
1237,"HP","Ultrabook",14.0,"2560x1440","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 7",1.54,117119.5632,2.5,"256GB SSD","",""
1238,"Dell","Notebook",15.6,"1366x768","Intel Core i5 6200U 2.3GHz",4,"500GB HDD","Intel HD Graphics 520","Windows 7",2.24,39267.36,2.3,"","500GB HDD",""
1239,"MSI","Gaming",15.6,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 960M","Windows 10",2.3,62284.32,2.6,"128GB SSD","1TB HDD",""
1240,"Lenovo","Notebook",13.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD","Intel HD Graphics 620","Windows 10",1.4,79866.72,2.7,"512GB SSD","",""
1241,"Lenovo","Notebook",15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",6,"256GB SSD","AMD Radeon 530","Windows 10",2.2,31838.5296,3.6,"256GB SSD","",""
1242,"Asus","Ultrabook",13.3,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD","Intel HD Graphics 520","Windows 10",1.45,68198.4,2.5,"256GB SSD","",""
1243,"Acer","Notebook",15.6,"1366x768","Intel Core i3 6006U 2.0GHz",4,"500GB HDD","Intel HD Graphics 520","Linux",2.4,19276.704,2.0,"","500GB HDD",""
